img	id	shapeIndex	angle	estimate	trueNum
Cylinder1_VA5C6JYKZ_view3	VA5C6JYKZ	Cylinder1	66	40	111
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	50	151
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	8	21
Disk1_B81JI2UKR_view2	B81JI2UKR	Disk1	0	10	10
Cylinder2_V1KH4ZGWT_view4	V1KH4ZGWT	Cylinder2	45	20	31
Sphere2_0JRIF5LHV_view5	0JRIF5LHV	Sphere2	22	190	554
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	175	987
Cylinder1_26U5PULZX_view3	26U5PULZX	Cylinder1	66	40	101
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	80	295
Sphere2_7ILGNRK2D_view2	7ILGNRK2D	Sphere2	0	50	249
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	45	324
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	10	11
Sphere2_NIB1FRFXN_view3	NIB1FRFXN	Sphere2	66	180	388
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	10	12
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	40	136
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	33	57
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	25	32
Disk1_T7OXVFZKO_view4	T7OXVFZKO	Disk1	45	12	10
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	18	21
Disk2_KZPZYX6I2_view2	KZPZYX6I2	Disk2	0	22	22
Cylinder2_OHDA3OCBC_view5	OHDA3OCBC	Cylinder2	22	15	49
Disk2_3NA1Z3VH8_view4	3NA1Z3VH8	Disk2	45	18	20
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	250	872
Cylinder2_IHQ35HXKS_view5	IHQ35HXKS	Cylinder2	22	40	48
Sphere1_9IFGKGYWD_view1	9IFGKGYWD	Sphere1	90	200	634
Disk2_VPKDNRNXX_view3	VPKDNRNXX	Disk2	66	8	18
Disk2_SRGKT7J6W_view4	SRGKT7J6W	Disk2	45	5	6
Cylinder2_I4VF4FG6X_view2	I4VF4FG6X	Cylinder2	0	19	29
Cylinder2_V535C6Z59_view3	V535C6Z59	Cylinder2	66	42	50
Cylinder2_OHDA3OCBC_view4	OHDA3OCBC	Cylinder2	45	36	49
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	60	136
Sphere2_KPET24YYP_view4	KPET24YYP	Sphere2	45	200	734
Sphere1_9IFGKGYWD_view4	9IFGKGYWD	Sphere1	45	100	634
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	150	138
Disk1_3SVUN1HJL_view2	3SVUN1HJL	Disk1	0	37	37
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	220	943
Cylinder2_SHCV0RIDU_view4	SHCV0RIDU	Cylinder2	45	40	41
Disk2_RUXPXZYBF_view2	RUXPXZYBF	Disk2	0	21	21
Sphere1_QNFD860RN_view2	QNFD860RN	Sphere1	0	75	654
Disk2_SCRT7R5A3_view4	SCRT7R5A3	Disk2	45	6	9
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	24	27
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	13	13
Disk1_2GCZP1BYJ_view1	2GCZP1BYJ	Disk1	90	10	11
Sphere2_82DFOODCS_view1	82DFOODCS	Sphere2	90	60	295
Sphere2_VPVRI6MWB_view5	VPVRI6MWB	Sphere2	22	300	872
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	15	16
Disk1_5G8BZBGDD_view2	5G8BZBGDD	Disk1	0	30	32
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	40	407
Cylinder1_26U5PULZX_view2	26U5PULZX	Cylinder1	0	50	101
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	35	47
Cylinder2_YWBCJPVX9_view3	YWBCJPVX9	Cylinder2	66	50	38
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	100	138
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	500	527
Sphere1_3N0VYJFQD_view1	3N0VYJFQD	Sphere1	90	350	407
Disk2_SCRT7R5A3_view4	SCRT7R5A3	Disk2	45	4	9
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	450	314
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	100	168
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	30	34
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	35	47
Disk1_3SVUN1HJL_view2	3SVUN1HJL	Disk1	0	35	37
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	900	862
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	1200	619
Disk1_MGZBUG5C3_view5	MGZBUG5C3	Disk1	22	26	23
Cylinder2_LJEPH36J5_view5	LJEPH36J5	Cylinder2	22	9	9
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	10	26
Cylinder1_I0WDT82C3_view4	I0WDT82C3	Cylinder1	45	60	116
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	125	50
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	25	31
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	40	27
Disk2_SRGKT7J6W_view5	SRGKT7J6W	Disk2	22	10	6
Sphere1_ZOSELZLL0_view1	ZOSELZLL0	Sphere1	90	500	996
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	650	654
Sphere1_V3Q1CLJY3_view3	V3Q1CLJY3	Sphere1	66	650	841
Disk1_4UGDYQ3UM_view1	4UGDYQ3UM	Disk1	90	10	15
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	450	943
Sphere2_0JRIF5LHV_view5	0JRIF5LHV	Sphere2	22	240	554
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	40	48
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	250	634
Cylinder2_YWBCJPVX9_view2	YWBCJPVX9	Cylinder2	0	35	38
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	150	295
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	255	872
Cylinder1_QQJOJR0XS_view4	QQJOJR0XS	Cylinder1	45	55	74
Cylinder1_TVACAARY6_view1	TVACAARY6	Cylinder1	90	125	138
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	20	49
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	20	31
Disk1_MGZBUG5C3_view1	MGZBUG5C3	Disk1	90	6	23
Cylinder2_SHCV0RIDU_view5	SHCV0RIDU	Cylinder2	22	40	41
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	88	20
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	15	16
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	40	47
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	10	12
Sphere1_YQ7UHJ3SX_view3	YQ7UHJ3SX	Sphere1	66	275	943
Disk1_5G8BZBGDD_view5	5G8BZBGDD	Disk1	22	20	32
Cylinder2_LJEPH36J5_view5	LJEPH36J5	Cylinder2	22	9	9
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	12	18
Sphere2_80NMDSOCB_view1	80NMDSOCB	Sphere2	90	100	862
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	5	37
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	423	388
Sphere1_QFJ15C239_view5	QFJ15C239	Sphere1	22	684	987
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	78	74
Sphere1_J19F0VAV8_view4	J19F0VAV8	Sphere1	45	487	324
Disk1_NFFYXGFPZ_view4	NFFYXGFPZ	Disk1	45	17	21
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	15	10
Sphere2_QJ7A2VLZJ_view5	QJ7A2VLZJ	Sphere2	22	621	634
Sphere2_VPVRI6MWB_view1	VPVRI6MWB	Sphere2	90	748	872
Sphere1_9IFGKGYWD_view2	9IFGKGYWD	Sphere1	0	384	634
Sphere2_0JRIF5LHV_view4	0JRIF5LHV	Sphere2	45	362	554
Cylinder1_BYJKQ0GU9_view5	BYJKQ0GU9	Cylinder1	22	61	151
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	68	111
Cylinder1_GIZUFRSOC_view1	GIZUFRSOC	Cylinder1	90	69	57
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	34	49
Disk1_T7OXVFZKO_view4	T7OXVFZKO	Disk1	45	11	10
Cylinder2_IHQ35HXKS_view2	IHQ35HXKS	Cylinder2	0	31	48
Cylinder1_M5NR4RF40_view5	M5NR4RF40	Cylinder1	22	73	116
Sphere2_7ILGNRK2D_view5	7ILGNRK2D	Sphere2	22	287	249
Sphere2_VL08RVUR5_view3	VL08RVUR5	Sphere2	66	289	369
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	9	16
Cylinder1_26U5PULZX_view2	26U5PULZX	Cylinder1	0	68	101
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	82	136
Disk1_5G8BZBGDD_view1	5G8BZBGDD	Disk1	90	11	32
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	14	20
Cylinder2_XDSIMROG3_view3	XDSIMROG3	Cylinder2	66	50	47
Cylinder1_M5NR4RF40_view2	M5NR4RF40	Cylinder1	0	145	116
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	185	314
Disk1_RPXQ5E75S_view3	RPXQ5E75S	Disk1	66	29	34
Sphere2_7ILGNRK2D_view2	7ILGNRK2D	Sphere2	0	140	249
Cylinder2_I4VF4FG6X_view4	I4VF4FG6X	Cylinder2	45	30	29
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	35	31
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	12	13
Sphere1_J19F0VAV8_view1	J19F0VAV8	Sphere1	90	185	324
Sphere1_6YS8K4A4Q_view3	6YS8K4A4Q	Sphere1	66	275	619
Cylinder1_I0WDT82C3_view3	I0WDT82C3	Cylinder1	66	165	116
Cylinder1_VA5C6JYKZ_view1	VA5C6JYKZ	Cylinder1	90	110	111
Sphere2_82DFOODCS_view2	82DFOODCS	Sphere2	0	88	295
Disk1_P0DDLX60P_view5	P0DDLX60P	Disk1	22	17	12
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	30	49
Cylinder1_26U5PULZX_view4	26U5PULZX	Cylinder1	45	85	101
Disk1_2GCZP1BYJ_view4	2GCZP1BYJ	Disk1	45	21	11
Disk1_MGZBUG5C3_view5	MGZBUG5C3	Disk1	22	28	23
Cylinder2_LJEPH36J5_view3	LJEPH36J5	Cylinder2	66	9	9
Sphere1_V3Q1CLJY3_view1	V3Q1CLJY3	Sphere1	90	300	841
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	85	57
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	42	41
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	200	388
Sphere2_0JRIF5LHV_view5	0JRIF5LHV	Sphere2	22	185	554
Sphere2_VL08RVUR5_view2	VL08RVUR5	Sphere2	0	110	369
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	165	136
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	34	41
Sphere1_YQ7UHJ3SX_view5	YQ7UHJ3SX	Sphere1	22	165	943
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	22	18
Disk2_2JEAZ69Q3_view5	2JEAZ69Q3	Disk2	22	34	26
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	98	527
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	88	407
Cylinder1_TVACAARY6_view1	TVACAARY6	Cylinder1	90	60	138
Disk2_SRGKT7J6W_view3	SRGKT7J6W	Disk2	66	5	6
Cylinder2_LJEPH36J5_view1	LJEPH36J5	Cylinder2	90	9	9
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	21	37
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	29	31
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	27	38
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	89	841
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	47	47
Disk1_MGZBUG5C3_view3	MGZBUG5C3	Disk1	66	32	23
Disk2_L7HJAI5QH_view4	L7HJAI5QH	Disk2	45	55	27
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	19	15
Cylinder1_I0WDT82C3_view2	I0WDT82C3	Cylinder1	0	70	116
Disk1_RPXQ5E75S_view3	RPXQ5E75S	Disk1	66	43	34
Cylinder1_RPXD8F8A1_view1	RPXD8F8A1	Cylinder1	90	80	168
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	8	13
Cylinder2_I4VF4FG6X_view5	I4VF4FG6X	Cylinder2	22	21	29
Sphere1_V3Q1CLJY3_view4	V3Q1CLJY3	Sphere1	45	1000	841
Disk2_RUXPXZYBF_view5	RUXPXZYBF	Disk2	22	15	21
Disk2_L7HJAI5QH_view3	L7HJAI5QH	Disk2	66	10	27
Sphere1_QFJ15C239_view3	QFJ15C239	Sphere1	66	1000	987
Disk2_SRGKT7J6W_view5	SRGKT7J6W	Disk2	22	5	6
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	30	34
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	2000	734
Cylinder1_BYJKQ0GU9_view3	BYJKQ0GU9	Cylinder1	66	200	151
Cylinder1_GIZUFRSOC_view5	GIZUFRSOC	Cylinder1	22	40	57
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	200	324
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	15	9
Sphere2_82DFOODCS_view2	82DFOODCS	Sphere2	0	125	295
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	10	9
Disk2_2JEAZ69Q3_view2	2JEAZ69Q3	Disk2	0	25	26
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	50	74
Cylinder1_VA5C6JYKZ_view3	VA5C6JYKZ	Cylinder1	66	80	111
Cylinder1_M5NR4RF40_view2	M5NR4RF40	Cylinder1	0	125	116
Cylinder1_XC7T5XT3M_view5	XC7T5XT3M	Cylinder1	22	200	136
Disk1_P0DDLX60P_view4	P0DDLX60P	Disk1	45	15	12
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	18	18
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	25	38
Disk1_B81JI2UKR_view1	B81JI2UKR	Disk1	90	18	10
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	39	50
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	87	314
Sphere1_V3Q1CLJY3_view2	V3Q1CLJY3	Sphere1	0	135	841
Disk1_B81JI2UKR_view2	B81JI2UKR	Disk1	0	11	10
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	53	31
Sphere1_J19F0VAV8_view1	J19F0VAV8	Sphere1	90	176	324
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	89	57
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	11	21
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	8	21
Cylinder2_LJEPH36J5_view3	LJEPH36J5	Cylinder2	66	9	9
Disk2_SCRT7R5A3_view2	SCRT7R5A3	Disk2	0	9	9
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	13	12
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	77	74
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	145	369
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	19	26
Disk2_INCY9WRU3_view5	INCY9WRU3	Disk2	22	20	13
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	167	987
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	106	151
Cylinder1_I0WDT82C3_view2	I0WDT82C3	Cylinder1	0	114	116
Disk1_4UGDYQ3UM_view1	4UGDYQ3UM	Disk1	90	12	15
Sphere2_7ILGNRK2D_view2	7ILGNRK2D	Sphere2	0	63	249
Disk1_T7OXVFZKO_view1	T7OXVFZKO	Disk1	90	6	10
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	98	295
Cylinder1_M5NR4RF40_view5	M5NR4RF40	Cylinder1	22	89	116
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	25	38
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Disk1_B81JI2UKR_view5	B81JI2UKR	Disk1	22	9	10
Cylinder1_RPXD8F8A1_view1	RPXD8F8A1	Cylinder1	90	104	168
Disk2_WNLI89O27_view1	WNLI89O27	Disk2	90	13	16
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	453	943
Disk1_P0DDLX60P_view2	P0DDLX60P	Disk1	0	11	12
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	9	26
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	82	116
Sphere1_QNFD860RN_view4	QNFD860RN	Sphere1	45	116	654
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	375	527
Cylinder1_I0WDT82C3_view1	I0WDT82C3	Cylinder1	90	132	116
Cylinder2_V1KH4ZGWT_view2	V1KH4ZGWT	Cylinder2	0	55	31
Disk2_SRGKT7J6W_view1	SRGKT7J6W	Disk2	90	6	6
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	13	18
Cylinder2_I4VF4FG6X_view5	I4VF4FG6X	Cylinder2	22	29	29
Sphere1_6YS8K4A4Q_view1	6YS8K4A4Q	Sphere1	90	268	619
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	547	862
Disk2_INCY9WRU3_view1	INCY9WRU3	Disk2	90	8	13
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	354	388
Sphere1_V3Q1CLJY3_view2	V3Q1CLJY3	Sphere1	0	643	841
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	48	41
Sphere2_QJ7A2VLZJ_view3	QJ7A2VLZJ	Sphere2	66	513	634
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	5	21
Cylinder2_XDSIMROG3_view1	XDSIMROG3	Cylinder2	90	35	47
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	13	10
Sphere1_QFJ15C239_view4	QFJ15C239	Sphere1	45	900	987
Cylinder2_V535C6Z59_view5	V535C6Z59	Cylinder2	22	25	50
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	15	11
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	500	314
Sphere1_9IFGKGYWD_view4	9IFGKGYWD	Sphere1	45	850	634
Cylinder1_TVACAARY6_view2	TVACAARY6	Cylinder1	0	250	138
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	35	31
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	42	48
Cylinder1_QQJOJR0XS_view5	QQJOJR0XS	Cylinder1	22	80	74
Cylinder2_OHDA3OCBC_view4	OHDA3OCBC	Cylinder2	45	25	49
Disk1_3SVUN1HJL_view5	3SVUN1HJL	Disk1	22	45	37
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	250	295
Sphere1_3N0VYJFQD_view5	3N0VYJFQD	Sphere1	22	450	407
Disk1_4UGDYQ3UM_view4	4UGDYQ3UM	Disk1	45	17	15
Cylinder1_BYJKQ0GU9_view2	BYJKQ0GU9	Cylinder1	0	110	151
Disk2_3NA1Z3VH8_view5	3NA1Z3VH8	Disk2	22	21	20
Cylinder1_VA5C6JYKZ_view1	VA5C6JYKZ	Cylinder1	90	60	111
Sphere2_VPVRI6MWB_view2	VPVRI6MWB	Sphere2	0	220	872
Cylinder1_XC7T5XT3M_view4	XC7T5XT3M	Cylinder1	45	70	136
Cylinder1_26U5PULZX_view4	26U5PULZX	Cylinder1	45	150	101
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	25	21
Disk2_KZPZYX6I2_view3	KZPZYX6I2	Disk2	66	15	22
Sphere2_7ILGNRK2D_view4	7ILGNRK2D	Sphere2	45	280	249
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	250	634
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	290	943
Disk2_VPKDNRNXX_view2	VPKDNRNXX	Disk2	0	22	18
Disk2_KZPZYX6I2_view4	KZPZYX6I2	Disk2	45	24	22
Disk2_SRGKT7J6W_view1	SRGKT7J6W	Disk2	90	3	6
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	310	872
Cylinder2_V535C6Z59_view5	V535C6Z59	Cylinder2	22	23	50
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	5	21
Cylinder2_OHDA3OCBC_view3	OHDA3OCBC	Cylinder2	66	34	49
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	134	734
Disk1_2GCZP1BYJ_view2	2GCZP1BYJ	Disk1	0	8	11
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	78	116
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	72	369
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	48	111
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	84	295
Disk1_MGZBUG5C3_view4	MGZBUG5C3	Disk1	45	28	23
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	60	136
Sphere2_7ILGNRK2D_view1	7ILGNRK2D	Sphere2	90	58	249
Cylinder1_26U5PULZX_view1	26U5PULZX	Cylinder1	90	45	101
Sphere2_0JRIF5LHV_view1	0JRIF5LHV	Sphere2	90	80	554
Cylinder1_GIZUFRSOC_view4	GIZUFRSOC	Cylinder1	45	48	57
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	110	314
Cylinder2_XDSIMROG3_view1	XDSIMROG3	Cylinder2	90	39	47
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	121	619
Sphere2_KGONB1PPB_view3	KGONB1PPB	Sphere2	66	73	527
Disk2_SCRT7R5A3_view3	SCRT7R5A3	Disk2	66	4	9
Disk1_B81JI2UKR_view1	B81JI2UKR	Disk1	90	6	10
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	102	734
Disk2_VPKDNRNXX_view2	VPKDNRNXX	Disk2	0	18	18
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	7	13
Cylinder1_M5NR4RF40_view4	M5NR4RF40	Cylinder1	45	56	116
Sphere2_NIB1FRFXN_view3	NIB1FRFXN	Sphere2	66	91	388
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere2_QJ7A2VLZJ_view1	QJ7A2VLZJ	Sphere2	90	53	634
Sphere2_80NMDSOCB_view4	80NMDSOCB	Sphere2	45	112	862
Sphere1_YQ7UHJ3SX_view1	YQ7UHJ3SX	Sphere1	90	128	943
Cylinder1_RPXD8F8A1_view3	RPXD8F8A1	Cylinder1	66	72	168
Sphere1_6YS8K4A4Q_view3	6YS8K4A4Q	Sphere1	66	96	619
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	29	38
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	7	12
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	20	27
Disk1_5G8BZBGDD_view1	5G8BZBGDD	Disk1	90	8	32
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	10	26
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	28	31
Disk1_MGZBUG5C3_view1	MGZBUG5C3	Disk1	90	6	23
Sphere2_VL08RVUR5_view5	VL08RVUR5	Sphere2	22	59	369
Cylinder2_SHCV0RIDU_view5	SHCV0RIDU	Cylinder2	22	38	41
Sphere1_ZOSELZLL0_view2	ZOSELZLL0	Sphere1	0	134	996
Disk2_WNLI89O27_view3	WNLI89O27	Disk2	66	9	16
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	112	841
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	500	987
Cylinder1_TVACAARY6_view1	TVACAARY6	Cylinder1	90	200	138
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	300	862
Cylinder2_SHCV0RIDU_view2	SHCV0RIDU	Cylinder2	0	50	41
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	10	37
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	16	16
Cylinder2_IHQ35HXKS_view3	IHQ35HXKS	Cylinder2	66	30	48
Sphere2_0JRIF5LHV_view5	0JRIF5LHV	Sphere2	22	300	554
Cylinder2_YWBCJPVX9_view1	YWBCJPVX9	Cylinder2	90	30	38
Disk1_5G8BZBGDD_view5	5G8BZBGDD	Disk1	22	30	32
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	25	49
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	350	872
Cylinder1_RPXD8F8A1_view2	RPXD8F8A1	Cylinder1	0	100	168
Disk2_RUXPXZYBF_view5	RUXPXZYBF	Disk2	22	30	21
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	25	18
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	25	12
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	150	634
Cylinder1_QQJOJR0XS_view4	QQJOJR0XS	Cylinder1	45	75	74
Cylinder2_I4VF4FG6X_view5	I4VF4FG6X	Cylinder2	22	20	29
Disk1_B81JI2UKR_view1	B81JI2UKR	Disk1	90	20	10
Disk2_SRGKT7J6W_view3	SRGKT7J6W	Disk2	66	15	6
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	30	31
Sphere1_3N0VYJFQD_view1	3N0VYJFQD	Sphere1	90	250	407
Disk1_MGZBUG5C3_view4	MGZBUG5C3	Disk1	45	25	23
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	40	20
Cylinder2_LJEPH36J5_view4	LJEPH36J5	Cylinder2	45	9	9
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	28	49
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	25	27
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	120	295
